Date,Latitude_degree,Longitude_degree,Beaufort,Speed(Ground),M/E REVOLUTION,FOC
2017-03-30 12:00:00,23.53916666666667,-67.36749999999999,low,19.1,92,186.0
2017-03-30 13:00:00,23.32333333333333,-67.52388888888889,low,15.4,74,139.0
2017-03-30 14:00:00,23.008888888888887,-67.36305555555556,low,15.5,75,126.0
2017-03-30 15:00:00,22.725,-67.28083333333333,low,15.6,74,102.0
2017-03-30 16:00:00,22.620277777777783,-67.1225,low,15.7,73,101.0
2017-03-30 17:00:00,22.27916666666667,-67.03333333333333,low,15.5,73,100.0
2017-03-30 18:00:00,21.965,-67.01777777777778,low,15.3,73,101.0
2017-03-30 19:00:00,21.73166666666667,-66.95805555555556,low,15.3,74,100.0
2017-03-30 20:00:00,21.648611111111112,-66.91138888888888,low,16.9,82,103.0
2017-03-30 21:00:00,21.275277777777774,-67.02083333333333,low,13.5,70,94.0
2017-03-30 22:00:00,21.16805555555556,-66.89194444444446,low,16.0,76,109.0
2017-03-30 23:00:00,20.83611111111112,-66.76416666666667,low,15.6,75,108.0
2017-03-31 00:00:00,20.44833333333333,-66.70583333333333,medium,16.3,78,116.0
2017-03-31 01:00:00,20.232222222222227,-66.68805555555555,medium,15.3,75,112.0
2017-03-31 02:00:00,20.001666666666672,-66.68666666666667,medium,15.2,75,112.0
2017-03-31 03:00:00,19.711944444444445,-66.64333333333335,medium,15.5,76,112.0
2017-03-31 04:00:00,19.49777777777777,-66.35138888888888,medium,15.4,75,111.0
2017-03-31 05:00:00,19.342222222222222,-66.29611111111112,medium,13.3,66,91.0
2017-03-31 06:00:00,19.12111111111111,-66.45194444444445,low,13.4,66,76.0
2017-03-31 07:00:00,18.802777777777774,-66.35277777777779,low,13.9,66,76.0
2017-03-31 08:00:00,18.84888888888889,-66.35194444444444,low,6.7,31,20.0
2017-03-31 09:00:00,18.671388888888885,-66.2786111111111,low,1.0,0,10.0
2017-03-31 10:00:00,18.587777777777774,-66.15333333333332,low,1.9,0,22.0
2017-03-31 11:00:00,18.543055555555554,-66.145,low,0.0,0,1.0
2017-03-31 12:00:00,18.543333333333333,-66.145,low,0.0,0,0.0
2017-03-31 13:00:00,18.543333333333333,-66.14444444444446,low,0.0,0,0.0
2017-03-31 14:00:00,18.543055555555554,-66.14472222222221,low,0.0,0,0.0
2017-03-31 15:00:00,18.543333333333333,-66.14472222222221,low,0.0,0,0.0
2017-03-31 16:00:00,18.54388888888889,-66.14472222222221,low,0.0,0,0.0
2017-03-31 17:00:00,18.543611111111108,-66.14472222222221,low,0.0,0,0.0
2017-03-31 18:00:00,18.543333333333333,-66.14472222222221,low,0.0,0,0.0
2017-03-31 19:00:00,18.543611111111108,-66.14472222222221,low,0.0,0,0.0
2017-03-31 20:00:00,18.543611111111108,-66.14472222222221,low,0.0,0,0.0
2017-03-31 21:00:00,18.711666666666662,-66.18166666666667,low,14.6,72,38.0
2017-03-31 22:00:00,18.816666666666663,-66.63388888888889,low,19.7,90,180.0
2017-03-31 23:00:00,18.77388888888889,-67.03138888888888,low,19.0,90,183.0
2017-04-01 00:00:00,18.81777777777777,-67.29361111111109,medium,17.9,84,170.0
2017-04-01 01:00:00,18.773888888888887,-67.57138888888889,medium,18.9,90,173.0
2017-04-01 02:00:00,18.45638888888889,-67.90972222222223,low,18.3,89,172.0
2017-04-01 03:00:00,18.4625,-68.10222222222222,low,18.6,89,173.0
2017-04-01 04:00:00,18.252222222222223,-68.51944444444446,medium,18.2,89,175.0
2017-04-01 05:00:00,18.104722222222225,-68.63083333333333,medium,18.5,90,173.0
2017-04-01 06:00:00,17.893055555555556,-69.0286111111111,low,18.6,89,171.0
2017-04-01 07:00:00,17.667222222222218,-69.2786111111111,low,18.9,90,172.0
2017-04-01 08:00:00,17.309722222222227,-69.35138888888889,medium,19.1,90,171.0
2017-04-01 09:00:00,17.286944444444448,-69.66111111111111,medium,19.0,89,171.0
2017-04-01 10:00:00,17.01777777777778,-69.97694444444444,medium,19.4,90,171.0
2017-04-01 11:00:00,16.883611111111108,-70.29277777777777,medium,19.5,90,171.0
2017-04-01 12:00:00,16.789166666666667,-70.58416666666669,medium,19.0,90,171.0
2017-04-01 13:00:00,16.5125,-70.85777777777777,medium,18.9,90,171.0
2017-04-01 14:00:00,16.162499999999998,-71.08722222222222,medium,19.1,89,171.0
2017-04-01 15:00:00,16.16027777777778,-71.38805555555554,medium,19.0,89,171.0
2017-04-01 16:00:00,15.853888888888893,-71.69416666666667,medium,19.4,91,171.0
2017-04-01 17:00:00,15.771666666666668,-71.86611111111111,medium,19.0,89,171.0
2017-04-01 18:00:00,15.536944444444444,-72.01305555555554,medium,19.4,90,171.0
2017-04-01 19:00:00,15.385555555555555,-72.50305555555556,medium,19.1,90,171.0
2017-04-01 20:00:00,15.105833333333331,-72.69138888888891,medium,18.9,89,173.0
2017-04-01 21:00:00,14.852777777777776,-72.85249999999998,medium,18.5,89,172.0
2017-04-01 22:00:00,14.8675,-73.2361111111111,medium,18.7,89,172.0
2017-04-01 23:00:00,14.573333333333334,-73.4275,medium,19.1,89,172.0
2017-04-02 00:00:00,14.351666666666668,-73.61611111111111,medium,18.9,89,170.0
2017-04-02 01:00:00,14.298333333333336,-74.08194444444446,medium,19.0,88,172.0
2017-04-02 02:00:00,13.924166666666665,-74.34694444444446,medium,19.6,90,172.0
2017-04-02 03:00:00,13.81222222222222,-74.41499999999998,medium,19.5,90,173.0
2017-04-02 04:00:00,13.671388888888886,-74.71833333333333,medium,19.7,89,172.0
2017-04-02 05:00:00,13.531944444444443,-75.08444444444444,medium,19.8,89,172.0
2017-04-02 06:00:00,13.24,-75.37305555555554,medium,20.3,89,172.0
2017-04-02 07:00:00,13.060555555555556,-75.47,medium,19.9,90,171.0
2017-04-02 08:00:00,12.763888888888893,-75.94944444444445,medium,19.4,89,172.0
2017-04-02 09:00:00,12.643888888888888,-76.20416666666667,medium,19.4,90,172.0
2017-04-02 10:00:00,12.477222222222224,-76.35166666666667,medium,19.1,90,173.0
2017-04-02 11:00:00,12.308611111111109,-76.64777777777778,medium,19.4,90,173.0
2017-04-02 12:00:00,12.158611111111108,-76.94444444444444,medium,19.1,90,173.0
2017-04-02 13:00:00,11.90027777777778,-77.1236111111111,medium,13.7,66,140.0
2017-04-02 14:00:00,11.8425,-77.34888888888891,medium,14.6,73,74.0
2017-04-02 15:00:00,11.468611111111109,-77.44861111111112,medium,13.8,64,112.0
2017-04-02 16:00:00,11.443055555555556,-77.74111111111111,medium,14.1,62,65.0
2017-04-02 17:00:00,11.355555555555556,-77.96888888888887,medium,14.3,62,66.0
2017-04-02 18:00:00,11.166666666666668,-78.22666666666667,medium,13.9,60,62.0
2017-04-02 19:00:00,11.0825,-78.24805555555554,medium,12.5,56,45.0
2017-04-02 20:00:00,10.780277777777776,-78.58083333333333,medium,15.0,69,48.0
2017-04-02 21:00:00,10.849444444444444,-78.62472222222222,medium,12.8,55,81.0
2017-04-02 22:00:00,10.587777777777776,-78.8888888888889,medium,12.5,55,45.0
2017-04-02 23:00:00,10.623055555555554,-79.10333333333334,medium,12.3,55,45.0
2017-04-03 00:00:00,10.3775,-79.30027777777778,low,12.4,57,45.0
2017-04-03 01:00:00,10.175277777777778,-79.27333333333333,low,12.4,55,45.0
2017-04-03 02:00:00,10.185277777777776,-79.47666666666667,low,12.5,57,46.0
2017-04-03 03:00:00,9.996111111111112,-79.83166666666666,medium,11.5,51,39.0
2017-04-03 04:00:00,9.998611111111114,-79.75444444444446,medium,9.2,38,31.0
2017-04-03 05:00:00,9.745833333333334,-79.92444444444446,medium,8.9,45,12.0
2017-04-03 06:00:00,9.694722222222223,-80.1413888888889,low,10.9,51,35.0
2017-04-03 07:00:00,9.427222222222222,-80.12583333333333,low,2.2,31,22.0
2017-04-03 08:00:00,9.661666666666669,-80.14222222222223,low,0.0,0,2.0
2017-04-03 09:00:00,9.663055555555555,-80.14194444444446,low,0.0,0,0.0
2017-04-03 10:00:00,9.66138888888889,-80.14611111111111,low,0.1,0,0.0
2017-04-03 11:00:00,9.661666666666669,-80.14666666666669,low,0.1,0,0.0
2017-04-03 12:00:00,9.667777777777776,-80.13166666666667,medium,0.2,0,0.0
2017-04-03 13:00:00,9.5475,-79.96833333333333,medium,4.6,31,17.0
2017-04-03 14:00:00,9.4375,-79.95805555555556,low,2.7,31,12.0
2017-04-03 15:00:00,9.486388888888891,-80.01138888888889,low,0.0,0,9.0
2017-04-03 16:00:00,9.366111111111111,-80.02805555555554,low,1.4,31,6.0
2017-04-03 17:00:00,9.366666666666667,-79.96305555555556,low,0.3,0,11.0
2017-04-03 18:00:00,9.368888888888891,-79.96555555555554,low,0.7,37,1.0
2017-04-03 19:00:00,9.401666666666666,-79.9211111111111,low,6.2,31,20.0
2017-04-03 20:00:00,9.351388888888888,-79.81305555555555,low,10.1,51,17.0
2017-04-03 21:00:00,9.189722222222224,-79.78972222222222,low,4.6,31,33.0
2017-04-03 22:00:00,9.239166666666668,-79.88638888888889,low,3.0,31,15.0
2017-04-03 23:00:00,9.269722222222224,-79.80444444444444,low,0.0,0,8.0
2017-04-04 00:00:00,9.213055555555554,-79.73777777777778,low,0.0,0,10.0
2017-04-04 01:00:00,9.117777777777778,-79.77444444444444,low,6.1,31,5.0
2017-04-04 02:00:00,9.094722222222222,-79.76972222222223,low,6.6,31,12.0
2017-04-04 03:00:00,8.723333333333334,-79.59555555555556,low,19.9,92,143.0
2017-04-04 04:00:00,8.389722222222222,-79.49166666666667,low,19.9,91,185.0
2017-04-04 05:00:00,8.102222222222222,-79.71000000000002,low,19.9,92,184.0
2017-04-04 06:00:00,7.670833333333332,-79.5613888888889,low,20.4,93,184.0
2017-04-04 07:00:00,7.613333333333332,-79.96194444444444,low,20.1,91,187.0
2017-04-04 08:00:00,7.376388888888888,-80.25583333333333,low,20.4,92,188.0
2017-04-04 09:00:00,7.186111111111113,-80.46166666666667,low,20.3,91,188.0
2017-04-04 10:00:00,6.9875,-80.8497222222222,low,20.4,93,189.0
2017-04-04 11:00:00,7.1144444444444455,-80.94027777777778,low,19.3,92,185.0
2017-04-04 12:00:00,7.153055555555556,-81.43444444444444,low,19.4,91,183.0
2017-04-04 13:00:00,7.225277777777778,-81.64694444444444,low,19.3,91,185.0
2017-04-04 14:00:00,7.214722222222222,-82.14333333333335,low,18.4,90,178.0
2017-04-04 15:00:00,7.3291666666666675,-82.41694444444445,low,18.3,90,176.0
2017-04-04 16:00:00,7.426666666666668,-82.67666666666669,low,18.6,90,174.0
2017-04-04 17:00:00,7.533055555555557,-82.975,low,19.3,90,175.0
2017-04-04 18:00:00,7.609444444444446,-83.19,low,19.1,90,174.0
2017-04-04 19:00:00,7.780833333333334,-83.39222222222223,low,19.3,89,171.0
2017-04-04 20:00:00,7.847777777777778,-83.79388888888889,low,19.3,90,174.0
2017-04-04 21:00:00,8.068611111111112,-84.05944444444445,low,19.3,90,176.0
2017-04-04 22:00:00,8.203333333333333,-84.4725,low,19.0,91,176.0
2017-04-04 23:00:00,8.385,-84.61166666666666,low,19.2,90,176.0
2017-04-05 00:00:00,8.542777777777781,-84.99083333333333,low,19.0,89,178.0
2017-04-05 01:00:00,8.712222222222222,-85.1325,low,18.2,91,175.0
2017-04-05 02:00:00,8.671111111111111,-85.5475,low,18.2,91,175.0
2017-04-05 03:00:00,8.850555555555555,-85.73694444444446,low,18.4,91,174.0
2017-04-05 04:00:00,9.030277777777778,-85.91888888888889,low,18.4,90,175.0
2017-04-05 05:00:00,9.066666666666666,-86.30888888888889,low,18.5,90,174.0
2017-04-05 06:00:00,9.193055555555556,-86.67055555555555,low,18.8,90,173.0
2017-04-05 07:00:00,9.284444444444444,-86.815,low,18.9,90,173.0
2017-04-05 08:00:00,9.434722222222222,-87.23055555555555,low,19.0,91,174.0
2017-04-05 09:00:00,9.57777777777778,-87.55999999999997,low,19.1,89,173.0
2017-04-05 10:00:00,9.773888888888887,-87.85805555555555,low,19.0,89,175.0
2017-04-05 11:00:00,9.936666666666667,-88.1425,low,19.5,90,175.0
2017-04-05 12:00:00,10.184166666666666,-88.47583333333333,low,19.7,89,175.0
2017-04-05 13:00:00,10.238333333333332,-88.64861111111111,low,20.4,90,175.0
2017-04-05 14:00:00,10.246944444444445,-88.92694444444444,low,20.8,90,175.0
2017-04-05 15:00:00,10.432777777777778,-89.36583333333334,low,20.9,90,178.0
2017-04-05 16:00:00,10.565555555555555,-89.545,low,21.1,91,177.0
2017-04-05 17:00:00,10.922777777777776,-89.91111111111111,low,20.6,90,175.0
2017-04-05 18:00:00,10.975833333333336,-90.28694444444444,medium,20.8,90,175.0
2017-04-05 19:00:00,11.179166666666664,-90.51722222222222,medium,21.1,90,173.0
2017-04-05 20:00:00,11.176388888888884,-91.01,medium,20.5,89,175.0
2017-04-05 21:00:00,11.23,-91.29777777777778,medium,21.0,91,158.0
2017-04-05 22:00:00,11.509444444444444,-91.39944444444444,low,20.6,91,181.0
2017-04-05 23:00:00,11.628333333333336,-91.92861111111112,low,20.1,90,180.0
2017-04-06 00:00:00,11.778055555555556,-92.10694444444444,low,19.5,90,178.0
2017-04-06 01:00:00,11.955277777777772,-92.34138888888889,low,18.5,90,174.0
2017-04-06 02:00:00,11.995555555555557,-92.73055555555555,low,18.7,92,178.0
2017-04-06 03:00:00,12.020833333333332,-93.10638888888889,low,18.3,91,177.0
2017-04-06 04:00:00,12.155277777777776,-93.38416666666669,low,17.8,91,177.0
2017-04-06 05:00:00,12.331388888888888,-93.64472222222224,low,18.2,91,177.0
2017-04-06 06:00:00,12.508333333333336,-93.91416666666667,low,18.3,91,178.0
2017-04-06 07:00:00,12.725277777777777,-94.08611111111112,low,18.8,91,180.0
2017-04-06 08:00:00,12.7375,-94.48638888888888,low,18.7,92,181.0
2017-04-06 09:00:00,12.939444444444444,-94.60361111111108,low,18.2,91,180.0
2017-04-06 10:00:00,12.854722222222223,-94.94361111111112,low,18.4,91,183.0
2017-04-06 11:00:00,13.075,-95.34722222222224,low,18.4,91,185.0
2017-04-06 12:00:00,13.092777777777776,-95.51972222222224,medium,18.6,91,185.0
2017-04-06 13:00:00,13.352222222222224,-95.76666666666668,medium,18.9,91,184.0
2017-04-06 14:00:00,13.590277777777777,-96.29833333333332,medium,18.9,90,183.0
2017-04-06 15:00:00,13.668888888888883,-96.56694444444445,low,19.3,91,183.0
2017-04-06 16:00:00,13.756944444444445,-96.68861111111111,low,19.5,90,183.0
2017-04-06 17:00:00,13.858611111111117,-97.07444444444444,low,19.4,91,180.0
2017-04-06 18:00:00,13.938888888888886,-97.3697222222222,medium,18.9,91,181.0
2017-04-06 19:00:00,14.160555555555556,-97.73222222222222,low,19.1,92,182.0
2017-04-06 20:00:00,14.143888888888888,-98.03083333333332,low,18.7,91,184.0
2017-04-06 21:00:00,14.462777777777774,-98.16916666666668,low,18.4,90,184.0
2017-04-06 22:00:00,14.380833333333332,-98.63305555555556,low,18.6,90,184.0
2017-04-06 23:00:00,14.602777777777776,-98.81638888888892,low,18.4,91,185.0
2017-04-07 00:00:00,14.623055555555556,-99.24944444444444,low,18.5,91,184.0
2017-04-07 01:00:00,14.758055555555556,-99.38944444444444,low,18.1,91,183.0
2017-04-07 02:00:00,14.954444444444444,-99.70583333333332,low,18.2,91,184.0
2017-04-07 03:00:00,15.153333333333332,-100.08944444444444,low,17.9,91,184.0
2017-04-07 04:00:00,15.155555555555557,-100.43694444444444,low,18.0,92,183.0
2017-04-07 05:00:00,15.437777777777775,-100.72,low,17.6,90,184.0
2017-04-07 06:00:00,15.425,-100.81083333333332,low,17.9,90,183.0
2017-04-07 07:00:00,15.4875,-101.2747222222222,low,18.5,91,184.0
2017-04-07 08:00:00,15.765,-101.55888888888887,low,18.5,91,183.0
2017-04-07 09:00:00,15.819722222222223,-101.88833333333334,low,18.6,91,185.0
2017-04-07 10:00:00,15.896944444444443,-102.21888888888893,low,18.8,90,185.0
2017-04-07 11:00:00,16.01388888888889,-102.34583333333332,low,19.1,91,188.0
2017-04-07 12:00:00,16.088888888888892,-102.74055555555556,low,19.1,91,184.0
2017-04-07 13:00:00,16.237777777777776,-102.9325,low,18.6,90,187.0
2017-04-07 14:00:00,16.260277777777773,-103.33416666666668,low,18.9,90,187.0
2017-04-07 15:00:00,16.339444444444442,-103.67083333333332,low,18.6,90,187.0
2017-04-07 16:00:00,16.438055555555557,-103.95527777777778,low,18.9,91,185.0
2017-04-07 17:00:00,16.803333333333335,-104.30138888888888,low,18.6,90,183.0
2017-04-07 18:00:00,16.781666666666666,-104.4627777777778,low,18.7,91,185.0
2017-04-07 19:00:00,16.844166666666666,-104.82805555555557,low,18.7,91,188.0
2017-04-07 20:00:00,16.97861111111111,-105.12555555555556,low,18.3,91,187.0
2017-04-07 21:00:00,17.023333333333333,-105.4322222222222,low,18.6,91,189.0
2017-04-07 22:00:00,17.352222222222224,-105.85916666666668,low,18.9,90,189.0
2017-04-07 23:00:00,17.459722222222222,-106.06416666666668,low,19.0,91,189.0
2017-04-08 00:00:00,17.578055555555554,-106.41222222222224,low,18.7,91,188.0
2017-04-08 01:00:00,17.603055555555557,-106.59638888888888,low,19.2,90,188.0
2017-04-08 02:00:00,17.718333333333334,-106.87888888888888,low,19.2,91,188.0
2017-04-08 03:00:00,17.946111111111108,-107.40472222222223,low,19.4,91,188.0
2017-04-08 04:00:00,18.01555555555556,-107.58222222222224,low,18.2,90,185.0
2017-04-08 05:00:00,18.02,-107.8072222222222,low,18.1,91,184.0
2017-04-08 06:00:00,18.272222222222226,-108.12527777777775,low,18.6,91,186.0
2017-04-08 07:00:00,18.3475,-108.51305555555555,low,18.9,90,186.0
2017-04-08 08:00:00,18.444722222222214,-108.74916666666668,low,19.0,91,191.0
2017-04-08 09:00:00,18.58194444444445,-109.01333333333334,low,19.0,91,193.0
2017-04-08 10:00:00,18.675277777777783,-109.49388888888888,low,18.8,91,195.0
2017-04-08 11:00:00,18.765,-109.75055555555556,low,18.9,90,191.0
2017-04-08 12:00:00,18.73638888888889,-109.97555555555556,low,19.0,92,190.0
2017-04-08 13:00:00,19.02888888888889,-110.41555555555556,low,19.4,91,189.0
2017-04-08 14:00:00,19.071111111111108,-110.63333333333333,low,19.1,91,189.0
2017-04-08 15:00:00,19.128888888888888,-110.9927777777778,low,19.0,91,189.0
2017-04-08 16:00:00,19.18111111111111,-111.42166666666668,low,19.4,91,188.0
2017-04-08 17:00:00,19.284166666666664,-111.6452777777778,low,19.6,90,190.0
2017-04-08 18:00:00,19.41638888888889,-111.96361111111112,low,19.7,91,191.0
2017-04-08 19:00:00,19.47083333333333,-112.23222222222222,low,18.8,92,189.0
2017-04-08 20:00:00,19.5275,-112.60611111111108,low,19.3,91,191.0
2017-04-08 21:00:00,19.820277777777783,-113.03388888888888,low,19.1,92,191.0
2017-04-08 22:00:00,19.842777777777773,-113.37722222222224,low,18.3,91,194.0
2017-04-08 23:00:00,19.9325,-113.75,low,18.6,90,195.0
2017-04-09 00:00:00,20.120833333333334,-113.90444444444444,low,18.3,91,193.0
2017-04-09 01:00:00,20.134166666666676,-114.18805555555556,low,18.4,90,195.0
2017-04-09 02:00:00,20.19305555555556,-114.46111111111112,low,19.0,91,196.0
2017-04-09 03:00:00,20.20638888888889,-114.79305555555555,medium,18.3,91,198.0
2017-04-09 04:00:00,20.534166666666664,-115.28555555555556,medium,19.1,89,199.0
2017-04-09 05:00:00,20.614722222222227,-115.49805555555557,medium,19.1,92,200.0
2017-04-09 06:00:00,20.60277777777777,-115.89055555555557,medium,19.3,91,200.0
2017-04-09 07:00:00,20.640555555555554,-116.25416666666666,medium,18.0,89,200.0
2017-04-09 08:00:00,20.91055555555556,-116.52333333333333,medium,18.5,91,199.0
2017-04-09 09:00:00,20.91611111111111,-116.81083333333332,medium,18.3,91,200.0
2017-04-09 10:00:00,20.9275,-117.11944444444444,medium,18.2,92,202.0
2017-04-09 11:00:00,21.195,-117.36777777777776,medium,18.2,91,201.0
2017-04-09 12:00:00,21.168611111111108,-117.63388888888888,medium,19.0,92,204.0
2017-04-09 13:00:00,21.140277777777776,-117.99361111111112,medium,18.0,91,202.0
2017-04-09 14:00:00,21.446944444444444,-118.31222222222222,medium,19.1,91,207.0
2017-04-09 15:00:00,21.469722222222227,-118.69416666666666,medium,19.0,91,201.0
2017-04-09 16:00:00,21.45138888888889,-119.04388888888892,medium,18.3,88,199.0
2017-04-09 17:00:00,21.761944444444445,-119.3352777777778,medium,18.5,89,191.0
2017-04-09 18:00:00,21.792777777777783,-119.62638888888888,medium,19.0,90,191.0
2017-04-09 19:00:00,21.812777777777782,-119.9925,medium,18.6,89,192.0
2017-04-09 20:00:00,21.84555555555556,-120.3875,medium,19.1,90,192.0
2017-04-09 21:00:00,22.063333333333336,-120.6325,medium,18.6,89,194.0
2017-04-09 22:00:00,21.9975,-121.03166666666668,medium,18.8,89,190.0
2017-04-09 23:00:00,22.116111111111117,-121.1775,medium,18.3,88,188.0
2017-04-10 00:00:00,22.29805555555556,-121.5702777777778,medium,18.4,89,190.0
2017-04-10 01:00:00,22.239166666666662,-121.93694444444444,medium,18.1,88,189.0
2017-04-10 02:00:00,22.37611111111111,-122.33694444444444,medium,17.9,88,188.0
2017-04-10 03:00:00,22.48277777777778,-122.42388888888892,medium,18.7,89,192.0
2017-04-10 04:00:00,22.36888888888889,-122.96777777777778,medium,17.8,88,185.0
2017-04-10 05:00:00,22.58805555555556,-123.27805555555555,medium,18.2,90,186.0
2017-04-10 06:00:00,22.75861111111111,-123.46777777777775,medium,18.9,90,184.0
2017-04-10 07:00:00,22.731944444444448,-123.76055555555556,medium,19.6,90,187.0
2017-04-10 08:00:00,22.89444444444444,-124.12638888888888,medium,19.1,89,185.0
2017-04-10 09:00:00,22.832222222222228,-124.495,medium,19.3,89,187.0
2017-04-10 10:00:00,23.027777777777786,-124.77,medium,18.7,88,185.0
2017-04-10 11:00:00,22.939444444444447,-125.27166666666666,medium,18.2,88,184.0
2017-04-10 12:00:00,23.11333333333333,-125.46083333333333,medium,18.9,90,184.0
2017-04-10 13:00:00,23.27333333333333,-125.84694444444445,medium,18.2,88,184.0
2017-04-10 14:00:00,23.17027777777778,-126.09694444444445,medium,18.9,89,183.0
2017-04-10 15:00:00,23.368333333333336,-126.54722222222222,medium,18.4,89,181.0
2017-04-10 16:00:00,23.25638888888889,-126.71361111111112,medium,18.3,89,182.0
2017-04-10 17:00:00,23.49055555555556,-127.14472222222224,medium,18.4,89,181.0
2017-04-10 18:00:00,23.64416666666667,-127.35611111111108,medium,18.4,89,182.0
2017-04-10 19:00:00,23.50222222222222,-127.63861111111112,medium,18.6,89,178.0
2017-04-10 20:00:00,23.570277777777783,-127.975,medium,19.0,89,180.0
2017-04-10 21:00:00,23.70027777777777,-128.54833333333332,medium,18.8,89,178.0
2017-04-10 22:00:00,23.86861111111111,-128.79472222222222,medium,18.6,88,174.0
2017-04-10 23:00:00,23.983888888888888,-129.11138888888888,medium,18.7,88,172.0
2017-04-11 00:00:00,23.995,-129.38138888888892,medium,18.8,88,172.0
2017-04-11 01:00:00,24.152222222222218,-129.6966666666667,medium,19.1,88,171.0
2017-04-11 02:00:00,24.107222222222227,-130.01444444444442,medium,18.5,88,172.0
2017-04-11 03:00:00,24.16527777777777,-130.3461111111111,medium,18.1,88,170.0
2017-04-11 04:00:00,24.26361111111111,-130.83527777777778,medium,18.1,87,170.0
2017-04-11 05:00:00,24.31361111111111,-131.025,medium,17.9,88,171.0
2017-04-11 06:00:00,24.305277777777786,-131.4711111111111,low,17.8,88,172.0
2017-04-11 07:00:00,24.32277777777778,-131.7163888888889,low,18.6,88,172.0
2017-04-11 08:00:00,24.441111111111116,-132.1825,low,19.0,87,169.0
2017-04-11 09:00:00,24.49138888888889,-132.2975,low,18.8,88,165.0
2017-04-11 10:00:00,24.55333333333333,-132.78527777777776,low,19.1,88,169.0
2017-04-11 11:00:00,24.66305555555555,-132.9722222222222,low,18.9,87,168.0
2017-04-11 12:00:00,24.69250000000001,-133.42722222222218,low,18.7,89,169.0
2017-04-11 13:00:00,24.78,-133.84916666666666,low,19.0,88,169.0
2017-04-11 14:00:00,24.84861111111111,-134.03194444444443,low,18.6,88,171.0
2017-04-11 15:00:00,24.906111111111112,-134.36305555555558,low,18.3,88,170.0
2017-04-11 16:00:00,24.893611111111117,-134.63888888888889,low,18.1,88,170.0
2017-04-11 17:00:00,24.957222222222228,-135.14166666666665,low,17.9,87,171.0
2017-04-11 18:00:00,25.00861111111111,-135.495,low,18.8,89,172.0
2017-04-11 19:00:00,25.01277777777777,-135.865,low,18.5,88,170.0
2017-04-11 20:00:00,25.051944444444448,-136.04138888888892,low,17.8,88,168.0
2017-04-11 21:00:00,25.169722222222227,-136.54416666666668,low,17.9,88,169.0
2017-04-11 22:00:00,25.16416666666667,-136.8161111111111,low,18.4,88,173.0
2017-04-11 23:00:00,25.18194444444445,-136.97916666666666,low,18.6,88,172.0
2017-04-12 00:00:00,25.24861111111111,-137.34416666666667,low,18.3,87,172.0
2017-04-12 01:00:00,25.36583333333333,-137.70444444444445,low,18.7,88,172.0
2017-04-12 02:00:00,25.41222222222223,-138.1286111111111,low,18.8,88,172.0
2017-04-12 03:00:00,25.43694444444445,-138.52472222222218,low,18.5,88,173.0
2017-04-12 04:00:00,25.49888888888889,-138.74444444444444,low,17.8,88,173.0
2017-04-12 05:00:00,25.55305555555556,-139.00055555555556,low,17.5,87,177.0
2017-04-12 06:00:00,25.52833333333333,-139.44722222222222,low,18.1,87,179.0
2017-04-12 07:00:00,25.558055555555555,-139.8427777777778,low,17.7,89,179.0
2017-04-12 08:00:00,25.53277777777777,-140.15416666666667,low,17.3,88,179.0
2017-04-12 09:00:00,25.562777777777768,-140.285,low,17.1,89,180.0
2017-04-12 10:00:00,25.760555555555552,-140.76444444444445,low,17.1,88,179.0
2017-04-12 11:00:00,25.64722222222223,-141.12,low,17.8,89,181.0
2017-04-12 12:00:00,25.83722222222222,-141.24611111111108,low,17.4,88,177.0
2017-04-12 13:00:00,25.77555555555556,-141.68888888888893,low,18.2,88,176.0
2017-04-12 14:00:00,25.7425,-141.98777777777778,low,18.2,88,175.0
2017-04-12 15:00:00,25.87361111111111,-142.19805555555556,low,17.9,88,169.0
2017-04-12 16:00:00,25.85916666666667,-142.5677777777778,medium,18.5,88,171.0
2017-04-12 17:00:00,25.8075,-143.09861111111113,medium,19.0,88,171.0
2017-04-12 18:00:00,25.82638888888889,-143.24277777777775,medium,19.0,88,171.0
2017-04-12 19:00:00,25.973888888888887,-143.63833333333338,medium,19.4,88,171.0
2017-04-12 20:00:00,25.959166666666665,-144.12361111111107,medium,19.5,88,171.0
2017-04-12 21:00:00,25.98277777777778,-144.38694444444445,medium,19.3,88,173.0
2017-04-12 22:00:00,26.00111111111111,-144.68055555555554,medium,19.4,88,175.0
2017-04-12 23:00:00,26.09472222222222,-145.20999999999995,medium,19.4,86,169.0
2017-04-13 00:00:00,26.19416666666667,-145.44472222222225,medium,18.9,86,164.0
2017-04-13 01:00:00,26.22083333333333,-145.6602777777778,medium,18.5,84,165.0
2017-04-13 02:00:00,26.356944444444448,-146.1833333333333,medium,18.6,86,166.0
2017-04-13 03:00:00,26.48916666666667,-146.52277777777778,medium,18.8,87,163.0
2017-04-13 04:00:00,26.54972222222223,-146.84444444444446,medium,18.5,85,162.0
2017-04-13 05:00:00,26.740277777777774,-147.1197222222222,medium,18.1,86,162.0
2017-04-13 06:00:00,26.79777777777777,-147.35083333333333,medium,18.7,87,162.0
2017-04-13 07:00:00,26.863888888888887,-147.78527777777774,medium,18.0,85,164.0
2017-04-13 08:00:00,26.8475,-148.00388888888892,medium,18.0,86,163.0
2017-04-13 09:00:00,26.88888888888889,-148.3075,medium,18.5,85,166.0
